dept,insee,cp,nom,priorite
"65","65373","65230",Puntous,"7"
"65","65068","65230",Barthe,"7"
"61","61264","61240",MÃ©nil-Froger,"7"
"80","80231","80360",Curlu,"6"
"89","89400","89520",SougÃ¨res-en-Puisaye,"7"
"11","11440","11220",Villetritouls,"7"
"71","71203","71120",Fontenay,"7"
"64","64362","64120",Luxe-Sumberraute,"7"
"64","64307","64350",Lalongue,"7"
"61","61373","61380",Sainte-CÃ©ronne-lÃ¨s-Mortagne,"7"
"10","10179","10320",Jeugny,"7"
"71","71122","71150",Cheilly-lÃ¨s-Maranges,"7"
"10","10269","10700",Nozay,"7"
"80","80346","80620",Franqueville,"7"
"61","61088","61240",Champ-Haut,"6"
"71","71086","71120",Changy,"7"
"71","71276","71120",Marcilly-la-Gueurce,"7"
"61","61492","61390",TrÃ©mont,"7"
"71","71361","71800",Prizy,"7"
"89","89250","89144",MÃ©rÃ©,"7"
"80","80735","80540",Seux,"7"
"64","64105","64120",BÃ©guios,"7"
"10","10073","10500",Chalette-sur-Voire,"7"
"61","61396","61560",Saint-Germain-de-Martigny,"7"
"10","10080","10210",Chaource,"6"
"10","10246","10260",Montceaux-lÃ¨s-Vaudes,"7"
"61","61225","61240",LignÃ¨res,"7"
"80","80213","80440",Cottenchy,"7"
"71","71433","71800",Saint-Julien-de-Civry,"7"
"80","80348","80620",Fransu,"7"
"71","71339","71120",Ozolles,"7"
"10","10278","10210",Pargues,"7"
"80","80466","80620",Lanches-Saint-Hilaire,"7"
"10","10395","10210",Vanlay,"7"
"10","10098","10210",Chesley,"7"
"10","10122","10130",Davrey,"7"
"71","71278","71300",Marigny,"7"
"80","80246","80440",Dommartin,"7"
"61","61263","61250",MÃ©nil-Erreux,"7"
"71","71149","71490",Couches,"7"
"10","10202","10210",Les Loges-Margueron,"7"
"10","10158","10260",FouchÃ¨res,"7"
"48","48061","48400",Florac Trois RiviÃ¨res,"6"
"61","61266","61170",Le MÃ©nil-Guyon,"7"
"12","12129","12430",Lestrade-et-Thouels,"7"
"10","10185","10210",Lagesse,"7"
"76","76298","76400",Ganzeville,"5"
"89","89020","89660",AsniÃ¨res-sous-Bois,"7"
"76","76086","76890",Bertrimont,"7"
"71","71562","71120",Vaudebarrier,"7"
"61","61507","61400",Villiers-sous-Mortagne,"7"
"64","64368","64120",Masparraute,"7"
"83","83064","83136",GarÃ©oult,"2"
"80","80552","80200",Moislains,"7"
"76","76708","76400",Toussaint,"7"
"10","10193","10500",Lesmont,"7"
"10","10345","10500",Saint-LÃ©ger-sous-Brienne,"7"
"76","76226","76540",Ecretteville-sur-Mer,"7"
"76","76706","76400",Tourville-les-Ifs,"7"
"24","24317","24590",Paulin,"7"
"76","76530","76560",Robertot,"7"
"15","15045","15110",Chaudes-Aigues,"7"
"10","10309","10210",Prusy,"7"
"89","89395","89190",Les SiÃ¨ges,"7"
"10","10201","10210",La Loge-Pomblin,"7"
"64","64096","64390",Barraute-Camu,"7"
"12","12069","12370",Combret,"7"
"53","53053","53160",ChampgenÃ©teux,"7"
"53","53256","53160",Saint-Thomas-de-Courceriers,"7"
"10","10227","10130",Marolles-sous-LigniÃ¨res,"7"
"69","69208","69210",Saint-Germain-Nuelles,"3"
"10","10188","10210",Lantages,"7"
"89","89074","89340",Champigny,"3"
"76","76240","76400",Epreville,"4"
"76","76300","76790",Gerville,"7"
"80","80337","80440",Fouencamps,"7"
"76","76072","76890",Belleville-en-Caux,"7"
"76","76587","76400",Sainte-HÃ©lÃ¨ne-Bondeville,"7"
"10","10104","10800",Cormost,"7"
"76","76187","76400",Contremoulins,"7"
"76","76268","76280",Fongueusemare,"7"
"76","76011","76540",Ancretteville-sur-Mer,"7"
"76","76013","76540",Angerville-la-Martel,"7"
"10","10303","10500",PrÃ©cy-Notre-Dame,"7"
"80","80341","80310",Fourdrinoy,"7"
"61","61381","61400",Saint-Denis-sur-Huisne,"7"
"89","89002","89800",Aigremont,"7"
"10","10394","10210",ValliÃ¨res,"7"
"10","10241","10210",Metz-Robert,"7"
"10","10431","10210",Villiers-le-Bois,"7"
"61","61272","61240",Le MÃ©nil-Vicomte,"7"
"15","15065","15110",Espinasse,"7"
"10","10359","10130",Saint-Phal,"7"
"15","15166","15290",RoumÃ©goux,"7"
"10","10294","10110",Poligny,"7"
"24","24104","24190",ChantÃ©rac,"7"
"28","28087","28270",ChÃ¢taincourt,"6"
"76","76360","76720",Heugleville-sur-Scie,"7"
"83","83059","83136",Forcalqueiret,"3"
"76","76170","76590",La Chapelle-du-Bourgay,"7"
"61","61224","61250",LarrÃ©,"7"
"64","64115","64130",Berrogain-Laruns,"7"
"80","80778","80620",Vauchelles-lÃ¨s-Domart,"7"
"10","10304","10500",PrÃ©cy-Saint-Martin,"7"
"80","80199","80200",ClÃ©ry-sur-Somme,"7"
"76","76733","76680",Ventes-Saint-RÃ©my,"7"
"80","80723","80540",Saisseval,"7"
"10","10263","10190",Neuville-sur-Vanne,"7"
"71","71539","71490",Tintry,"7"
"76","76397","76590",Longueville-sur-Scie,"7"
"83","83083","83570",Montfort-sur-Argens,"6"
"61","61367","61560",Saint-Aubin-de-Courteraie,"7"
"61","61121","61360",Coulimer,"7"
"10","10042","10160",BÃ©rulle,"7"
"10","10402","10800",La Vendue-Mignot,"7"
"76","76214","76590",DÃ©nestanville,"7"
"80","80433","80190",Herly,"7"
"47","47141","47150",Laussou,"7"
"27","27477","27510",Pressagny-l'Orgueilleux,"7"
"10","10063","10500",Brienne-la-Vieille,"7"
"71","71021","71120",Baron,"7"
"10","10159","10110",Fralignes,"7"
"64","64468","64130",Roquiague,"7"
"28","28217","28250",Louvilliers-lÃ¨s-Perche,"7"
"26","26351","26460",Les Tonils,"7"
"61","61082","61390",Le Chalange,"7"
"71","71082","71120",Champlecy,"7"
"61","61475","61380",Soligny-la-Trappe,"7"
"89","89156","89210",Esnon,"7"
"76","76161","76560",Carville-Pot-de-Fer,"7"
"89","89465","89140",Villeperrot,"7"
"76","76654","76890",Saint-Vaast-du-Val,"7"
"61","61005","61130",Appenai-sous-BellÃªme,"6"
"61","61099","61130",La Chapelle-SouÃ«f,"7"
"28","28265","28240",Montlandon,"7"
"89","89268","89250",Mont-Saint-Sulpice,"7"
"64","64050","64130",Arrast-Larrebieu,"7"
"80","80009","80690",Ailly-le-Haut-Clocher,"7"
"89","89036","89150",La Belliole,"7"
"80","80145","80690",Brucamps,"7"
"10","10229","10320",Maupas,"7"
"89","89442","89150",Vernoy,"7"
"80","80017","80200",Allaines,"7"
"80","80405","80440",Hailles,"5"
"76","76006","76560",Amfreville-les-Champs,"6"
"80","80623","80500",Piennes-Onvillers,"7"
"76","76572","76860",Saint-Denis-d'Aclon,"7"
"89","89416","89520",Thury,"7"
"76","76183","76400",Colleville,"7"
"80","80804","80690",Villers-sous-Ailly,"7"
"76","76291","76400",Froberville,"7"
"76","76163","76116",Catenay,"7"
"76","76117","76790",Bordeaux-Saint-Clair,"5"
"71","71171","71510",Dennevy,"7"
"10","10040","10130",Bernon,"7"
"89","89071","89660",Chamoux,"7"
"76","76719","76540",Valmont,"6"
"10","10388","10210",Turgy,"7"
"10","10204","10320",Longeville-sur-Mogne,"7"
"10","10120","10210",Cussangy,"7"
"10","10218","10210",Maisons-lÃ¨s-Chaource,"7"
"43","43261","43390",VÃ©zÃ©zoux,"7"
"76","76018","76890",Val-de-SaÃ¢ne,"7"
"80","80353","80320",Fresnes-Mazancourt,"7"
"10","10138","10500",Epagne,"7"
"71","71268","71120",Lugny-lÃ¨s-Charolles,"7"
"28","28264","28240",Montireau,"6"
"71","71078","71510",Chamilly,"6"
"71","71425","71510",Saint-Gilles,"7"
"15","15132","15190",Montgreleix,"7"
"11","11374","11330",Salza,"7"
"76","76308","76590",Gonneville-sur-Scie,"7"
"80","80537","80620",Mesnil-Domqueur,"7"
"27","27618","27190",SÃ©bÃ©court,"7"
"47","47193","47290",Moulinet,"7"
"24","24562","24190",Vallereuil,"7"
"47","47062","47470",Cauzac,"7"
"24","24211","24400",Issac,"5"
"24","24231","24540",Lavalade,"7"
"47","47274","47270",Saint-Romain-le-Noble,"7"
"11","11388","11330",Termes,"7"
"24","24280","24540",Monpazier,"6"
"24","24034","24140",Beleymas,"7"
"24","24257","24540",MarsalÃ¨s,"7"
"76","76383","76730",Lestanville,"7"
"61","61426","61130",Saint-Martin-du-Vieux-BellÃªme,"7"
"24","24195","24540",Gaugeac,"7"
"76","76096","76890",Biville-la-Baignarde,"7"
"71","71343","71150",Paris-l'HÃ´pital,"7"
"76","76029","76340",Aubermesnil-aux-Erables,"7"
"24","24422","24140",Saint-Hilaire-d'Estissac,"7"
"15","15155","15160",Pradiers,"7"
"80","80671","80620",Ribeaucourt,"7"
"64","64043","64450",Argelos,"6"
"15","15152","15230",Pierrefort,"7"
"71","71302","71390",Montagny-lÃ¨s-Buxy,"7"
"11","11310","11190",Rennes-les-Bains,"7"
"76","76063","76890",Beauval-en-Caux,"7"
"27","27682","27870",Vesly,"7"
"80","80502","80135",Maison-Roland,"7"
"64","64432","64470",Ossas-Suhare,"7"
"89","89462","89350",Villeneuve-les-GenÃªts,"7"
"27","27415","27260",Morainville-Jouveaux,"7"
"64","64071","64390",Athos-Aspis,"7"
"64","64145","64800",Bourdettes,"6"
"64","64302","64800",Lagos,"6"
"64","64137","64800",BordÃ¨res,"7"
"80","80147","80132",Buigny-l'AbbÃ©,"7"
"24","24161","24400",Eglise-Neuve-d'Issac,"7"
"15","15173","15190",Saint-Bonnet-de-Condat,"7"
"76","76449","76850",Montreuil-en-Caux,"5"
"80","80380","80690",Gorenflos,"7"
"89","89059","89400",Bussy-en-Othe,"7"
"64","64292","64530",Labatmale,"7"
"80","80779","80132",Vauchelles-les-Quesnoy,"6"
"15","15114","15190",Marcenat,"7"
"71","71369","71150",Remigny,"7"
"64","64078","64450",Auriac,"7"
"80","80742","80620",Surcamps,"7"
"47","47082","47470",Dondas,"5"
"64","64167","64160",CarrÃ¨re,"7"
"64","64323","64350",Lasserre,"7"
"64","64414","64190",Narp,"7"
"89","89098","89700",Cheney,"7"
"71","71109","71150",Chassey-le-Camp,"7"
"64","64370","64160",Maucor,"7"
"64","64536","64450",ThÃ¨ze,"6"
"15","15004","15100",Andelat,"5"
"52","52400","52400",Le ChÃ¢telet-sur-Meuse,"7"
"10","10302","10210",Praslin,"7"
"61","61105","61360",Chemilli,"7"
"76","76049","76630",Avesnes-en-Val,"7"
"89","89486","89700",Yrouerre,"7"
"10","10238","10140",Mesnil-Saint-PÃ¨re,"7"
"80","80155","80135",Bussus-Bussuel,"7"
"64","64109","64800",BÃ©nÃ©jacq,"6"
"64","64340","64470",Lichans-Sunhar,"7"
"10","10022","10340",Avirey-Lingey,"7"
"80","80281","80690",Ergnies,"6"
"71","71464","71490",Saint-Maurice-lÃ¨s-Couches,"7"
"52","52257","52500",LafertÃ©-sur-Amance,"7"
"76","76129","76560",Boudeville,"7"
"76","76181","76640",ClÃ©ville,"6"
"64","64446","64350",Peyrelongue-Abos,"7"
"71","71485","71390",Saint-Vallerin,"7"
"66","66062","66760",Dorres,"7"
"64","64438","64160",Ouillon,"7"
"15","15100","15300",Laveissenet,"7"
"89","89211","89700",Junay,"7"
"89","89038","89360",Bernouil,"7"
"80","80078","80132",Bellancourt,"7"
"64","64516","64160",SedzÃ¨re,"7"
"80","80249","80620",Domqueur,"7"
"80","80344","80690",FranciÃ¨res,"7"
"27","27109","27170",Bray,"7"
"64","64227","64160",Gabaston,"6"
"64","64162","64470",Camou-Cihigue,"6"
"66","66073","66320",Estoher,"7"
"28","28351","28170",Saint-Maixme-Hauterive,"5"
"80","80574","80690",Mouflers,"7"
"89","89468","89330",Villevallier,"7"
"10","10443","10210",Vougrey,"7"
"80","80215","80135",Coulonvillers,"7"
"89","89064","89310",Censy,"7"
"71","71051","71150",Bouzeron,"7"
"15","15077","15230",GourdiÃ¨ges,"7"
"80","80302","80500",Faverolles,"7"
"52","52164","52400",DamrÃ©mont,"7"
"47","47265","47290",Saint-Pastour,"7"
"27","27440","27940",Notre-Dame-de-l'Isle,"7"
"10","10249","10270",MontiÃ©ramey,"7"
"15","15116","15400",Marchastel,"7"
"10","10029","10110",Balnot-sur-Laignes,"7"
"52","52504","52400",Varennes-sur-Amance,"7"
"71","71583","71680",Vinzelles,"7"
"10","10209","10270",Lusigny-sur-Barse,"7"
"27","27097","27700",Bouafles,"5"
"26","26318","26510",Saint-May,"7"
"26","26209","26510",MontrÃ©al-les-Sources,"7"
"15","15262","15100",Villedieu,"7"
"52","52397","52360",Poiseul,"7"
"76","76048","76220",Avesnes-en-Bray,"7"
"27","27329","27700",Hennezis,"7"
"43","43103","43450",Grenier-Montgon,"7"
"66","66192","66210",Sauto,"7"
"26","26089","26110",Chaudebonne,"7"
"71","71072","71390",Cersot,"7"
"76","76264","76970",Flamanville,"7"
"43","43088","43450",Espalem,"7"
"24","24426","24140",Saint-Jean-d'Estissac,"7"
"24","24205","24110",Grignols,"7"
"15","15033","15230",CÃ©zens,"7"
"61","61480","61500",Tanville,"7"
"15","15243","15400",Trizac,"7"
"71","71544","71350",Toutenant,"7"
"64","64017","64470",Alos-Sibas-Abense,"6"
"27","27238","27190",FerriÃ¨res-Haut-Clocher,"7"
"15","15199","15110",Saint-Martial,"7"
"76","76746","76540",Vinnemerville,"7"
"66","66123","66360",Nyer,"7"
"76","76206","76280",Cuverville,"7"
"27","27194","27700",Cuverville,"7"
"43","43050","43410",Chambezon,"7"
"64","64298","64470",Lacarry-Arhan-Charritte-de-Haut,"7"
"26","26147","26470",Gumiane,"7"
"24","24295","24110",Montrem,"7"
"89","89118","89580",Coulanges-la-Vineuse,"7"
"33","33062","33910",Bonzac,"7"
"47","47206","47380",Pinel-Hauterive,"7"
"66","66085","66820",Fuilla,"7"
"71","71210","71960",FuissÃ©,"7"
"89","89321","89390",RaviÃ¨res,"7"
"61","61363","61380",Saint-Aquilin-de-Corbion,"7"
"71","71169","71960",DavayÃ©,"6"
"71","71487","71570",Saint-VÃ©rand,"7"
"61","61056","61500",Le Bouillon,"7"
"26","26376","26510",Villeperdrix,"7"
"26","26130","26110",Eyroles,"7"
"61","61142","61130",Dame-Marie,"7"
"71","71115","71510",ChÃ¢tel-Moron,"7"
"71","71579","71390",Villeneuve-en-Montagne,"7"
"11","11250","11330",Montjoi,"7"
"3","3218","3160",Saint-Aubin-le-Monial,"7"
"71","71277","71390",Marcilly-lÃ¨s-Buxy,"7"
"27","27242","27190",Le Fidelaire,"7"
"28","28053","28170",Le Boullay-les-Deux-Eglises,"6"
"66","66036","66360",Canaveilles,"7"
"76","76602","76890",Saint-Maclou-de-Folleville,"7"
"80","80097","80190",BÃ©thencourt-sur-Somme,"7"
"28","28360","28170",Saint-Sauveur-Marville,"7"
"27","27271","27220",Fresney,"7"
"19","19114","19200",Lignareix,"7"
"19","19150","19500",Noailhac,"7"
"71","71324","71390",Moroges,"7"
"71","71505","71460",Savianges,"7"
"43","43247","43450",Torsiac,"7"
"52","52102","52200",Champigny-lÃ¨s-Langres,"7"
"62","62158","62270",Boubers-sur-Canche,"6"
"19","19069","19220",Darazac,"7"
"62","62137","62270",Blangerval-Blangermont,"7"
"80","80421","80700",Hattencourt,"7"
"19","19201","19200",Saint-ExupÃ©ry-les-Roches,"7"
"80","80576","80400",Moyencourt,"7"
"61","61361","61220",Saint-AndrÃ©-de-Briouze,"7"
"19","19099","19500",Lagleygeolle,"7"
"19","19217","19500",Saint-Julien-Maumont,"7"
"19","19139","19290",Millevaches,"7"
"52","52195","52500",Farincourt,"7"
"15","15163","15220",Roannes-Saint-Mary,"7"
"19","19266","19200",Thalamy,"7"
"19","19279","19130",Vars-sur-Roseix,"7"
"19","19159","19300",PÃ©ret-Bel-Air,"7"
"97","97614","97670",Ouangani,"7"
"19","19233","19200",Saint-Pardoux-le-Vieux,"7"
"19","19097","19320",Lafage-sur-Sombre,"7"
"24","24128","24600",Comberanche-et-Epeluche,"7"
"89","89262","89700",Molosmes,"7"
"89","89116","89500",Cornant,"7"
"80","80283","80250",Esclainvillers,"7"
"15","15117","15220",MarcolÃ¨s,"7"
"80","80407","80250",Hallivillers,"7"
"19","19232","19200",Saint-Pardoux-le-Neuf,"7"
"10","10300","10240",Pougy,"7"
"19","19172","19260",Rilhac-Treignac,"7"
"19","19033","19170",Bugeat,"7"
"89","89370","89150",Saint-ValÃ©rien,"7"
"19","19001","19260",Affieux,"6"
"19","19060","19140",Condat-sur-Ganaveix,"7"
"19","19078","19410",Estivaux,"7"
"28","28143","28270",Escorpain,"7"
"71","71501","71390",Sassangy,"7"
"71","71465","71460",Saint-Micaud,"7"
"52","52119","52600",Chaudenay,"7"
"10","10236","10240",Mesnil-Lettre,"7"
"80","80090","80200",Berny-en-Santerre,"7"
"52","52492","52600",Torcenay,"7"
"19","19289","19310",Yssandon,"7"
"89","89126","89150",Courtoin,"7"
"19","19234","19270",Saint-Pardoux-l'Ortigier,"7"
"52","52438","52500",Rougeux,"7"
"89","89456","89140",Villemanoche,"7"
"80","80675","80160",Rogy,"7"
"19","19204","19200",Saint-FrÃ©joux,"7"
"2","2677","2330",Saint-EugÃ¨ne,"7"
"89","89359","89190",Saint-Maurice-aux-Riches-Hommes,"7"
"2","2499","2000",Montbavin,"7"
"80","80349","80160",Fransures,"7"
"19","19195","19130",Saint-Cyprien,"7"
"19","19251","19800",Sarran,"7"
"19","19249","19300",Saint-Yrieix-le-DÃ©jalat,"6"
"64","64246","64420",Gomer,"7"
"89","89142","89500",Dixmont,"6"
"19","19228","19160",Saint-PantalÃ©on-de-Lapleau,"7"
"19","19027","19170",Bonnefond,"7"
"24","24157","24190",Douzillac,"7"
"89","89162","89140",Evry,"3"
"2","2305","2130",FÃ¨re-en-Tardenois,"6"
"19","19168","19170",Pradines,"7"
"64","64287","64390",LaÃƒÂ s,"7"
"19","19210","19160",Saint-Hilaire-Luc,"7"
"19","19051","19390",Chaumeil,"7"
"80","80193","80250",Chirmont,"7"
"19","19112","19170",Lestards,"7"
"19","19209","19170",Saint-Hilaire-les-Courbes,"7"
"19","19088","19300",Grandsaigne,"7"
"71","71308","71240",Montceaux-Ragny,"7"
"71","71353","71700",Plottes,"7"
"19","19122","19470",Madranges,"7"
"64","64406","64370",Morlanne,"7"
"76","76112","76590",Le Bois-Robert,"7"
"89","89180","89150",FouchÃ¨res,"6"
"19","19126","19500",Marcillac-la-Croze,"7"
"76","76252","76260",Etalondes,"6"
"19","19090","19320",Gumond,"7"
"19","19079","19140",Eyburie,"7"
"24","24399","24400",Saint-Etienne-de-Puycorbier,"7"
"89","89440","89330",Verlin,"7"
"19","19281","19260",Veix,"7"
"89","89143","89150",Dollot,"7"
"61","61498","61130",Vaunoise,"7"
"89","89369","89140",Saint-SÃ©rotin,"7"
"76","76519","76730",Rainfreville,"7"
"89","89214","89190",Lailly,"7"
"24","24409","24400",Saint-Front-de-Pradoux,"6"
"27","27240","27760",La FerriÃ¨re-sur-Risle,"7"
"89","89414","89260",Thorigny-sur-Oreuse,"6"
"15","15104","15600",Leynhac,"7"
"24","24586","24600",Villetoureix,"7"
"33","33132","33710",Comps,"6"
"89","89165","89190",Flacy,"7"
"80","80469","80250",Lawarde-Mauger-l'Hortoy,"7"
"2","2389","2850",Jaulgonne,"6"
"76","76316","76116",Grainville-sur-Ry,"7"
"80","80830","80135",Yaucourt-Bussus,"6"
"80","80221","80370",Cramont,"7"
"2","2609","2860",Ployart-et-Vaurseine,"7"
"24","24444","24400",Saint-Louis-en-l'Isle,"7"
"2","2622","2470",Priez,"7"
"2","2228","2850",Courtemont-Varennes,"6"
"2","2467","2470",Marizy-Saint-Mard,"7"
"80","80188","80250",Chaussoy-Epagny,"7"
"80","80403","80250",Guyencourt-sur-Noye,"6"
"89","89149","89360",DyÃ©,"7"
"80","80452","80250",Jumel,"7"
"80","80681","80250",Rouvrel,"7"
"80","80321","80250",Folleville,"7"
"24","24032","24400",Beauronne,"7"
"52","52162","52140",Dammartin-sur-Meuse,"7"
"80","80571","80110",Morisel,"7"
"89","89018","89500",Armeau,"7"
"10","10419","10260",Villemoyenne,"7"
"10","10255","10270",Montreuil-sur-Barse,"7"
"89","89158","89480",Etais-la-Sauvin,"7"
"64","64361","64160",Lussagnet-Lusson,"6"
"76","76188","76850",CottÃ©vrard,"7"
"80","80758","80250",Thory,"7"
"76","76195","76540",Criquetot-le-Mauconduit,"7"
"76","76686","76540",Theuville-aux-Maillots,"7"
"79","79030","79370",Beaussais-VitrÃ©,"6"
"76","76393","76440",Longmesnil,"7"
"24","24455","24600",Saint-Martin-de-RibÃ©rac,"7"
"89","89408","89350",Tannerre-en-Puisaye,"7"
"80","80494","80250",Louvrechy,"7"
"76","76611","76760",Saint-Martin-aux-Arbres,"7"
"76","76002","76640",Alvimare,"7"
"43","43199","43200",Saint-Jeures,"6"
"15","15184","15600",Saint-Etienne-de-Maurs,"7"
"89","89280","89390",Nuits,"7"
"89","89137","89700",Dannemoine,"7"
"89","89445","89700",VÃ©zannes,"7"
"80","80132","80110",Braches,"7"
"15","15156","15130",Prunet,"7"
"15","15234","15130",TeissiÃ¨res-lÃ¨s-BouliÃ¨s,"7"
"71","71460","71260",Saint-Maurice-de-Satonnay,"6"
"71","71099","71260",CharbonniÃ¨res,"7"
"24","24477","24600",Saint-Pardoux-de-DrÃ´ne,"7"
"15","15084","15120",Labesserette,"7"
"80","80037","80110",Aubvillers,"7"
"89","89255","89140",Michery,"7"
"80","80740","80250",Sourdon,"7"
"61","61425","61380",Saint-Martin-des-PÃ©zerits,"7"
"26","26051","26460",BÃ©zaudun-sur-BÃƒÂ®ne,"7"
"80","80657","80250",Quiry-le-Sec,"7"
"71","71130","71460",Chissey-lÃ¨s-MÃ¢con,"7"
"71","71222","71300",Gourdon,"7"
"10","10256","10150",Montsuzain,"7"
"26","26363","26110",Valouse,"7"
"10","10301","10290",Pouy-sur-Vannes,"7"
"10","10038","10290",Bercenay-le-Hayer,"7"
"10","10305","10170",PrÃ©mierfait,"7"
"10","10320","10280",Rilly-Sainte-Syre,"7"
"10","10086","10380",Charny-le-Bachot,"7"
"10","10146","10290",Fay-lÃ¨s-Marcilly,"7"
"10","10429","10700",Villette-sur-Aube,"7"
"80","80704","80260",Saint-Gratien,"6"
"52","52120","52140",Chauffourt,"7"
"43","43121","43410",LÃ©otoing,"7"
"61","61402","61220",Saint-Hilaire-de-Briouze,"7"
"10","10009","10340",Arrelles,"7"
"71","71442","71510",Saint-LÃ©ger-sur-Dheune,"7"
"10","10035","10310",Bayel,"7"
"10","10075","10700",Champfleury,"7"
"80","80624","80260",Pierregot,"7"
"71","71320","71300",Mont-Saint-Vincent,"7"
"15","15226","15340",SÃ©nezergues,"7"
"10","10351","10100",Saint-Martin-de-Bossenay,"7"
"10","10423","10140",La Villeneuve-au-ChÃªne,"6"
"47","47247","47120",Saint-Jean-de-Duras,"7"
"10","10314","10240",Ramerupt,"7"
"10","10062","10140",Briel-sur-Barse,"7"
"10","10347","10100",Saint-Loup-de-Buffigny,"7"
"10","10334","10400",Saint-Aubin,"7"
"80","80390","80250",Grivesnes,"7"
"15","15087","15120",Lacapelle-del-Fraisse,"7"
"10","10055","10110",Bourguignons,"7"
"10","10426","10310",Ville-sous-la-FertÃ©,"7"
"10","10206","10240",Longsols,"7"
"10","10102","10200",ColombÃ©-la-Fosse,"7"
"10","10065","10240",Brillecourt,"7"
"15","15090","15130",Lafeuillade-en-VÃ©zie,"7"
"61","61360","61170",Saint-Agnan-sur-Sarthe,"7"
"10","10378","10200",Thors,"7"
"10","10021","10240",Avant-lÃ¨s-Ramerupt,"7"
"10","10389","10140",Unienville,"7"
"15","15082","15120",Junhac,"7"
"33","33228","33710",Lansac,"7"
"89","89136","89140",Cuy,"6"
"15","15264","15220",Vitrac,"7"
"10","10184","10500",Juzanvigny,"7"
"80","80661","80260",Rainneville,"7"
"80","80749","80600",Terramesnil,"7"
"10","10141","10360",Essoyes,"7"
"10","10097","10110",Chervey,"7"
"10","10048","10200",Bligny,"7"
"19","19065","19340",Courteix,"7"
"19","19021","19290",Bellechassagne,"7"
"10","10136","10110",Eguilly-sous-Bois,"7"
"10","10161","10200",Fresnay,"7"
"80","80729","80110",Sauvillers-Mongival,"7"
"24","24038","24320",Bertric-BurÃ©e,"7"
"76","76050","76730",Avremesnil,"7"
"10","10377","10200",Thil,"7"
"76","76330","76810",Gruchet-Saint-SimÃ©on,"7"
"76","76679","76560",Sommesnil,"7"
